Date;Prestation;Code Barre;Contrat;Compte Expediteur;Pays Expediteur;Destinataire;CP Destinataire;Ville Destinataire;Pays Destinataire;Reference;Nombre de colis;Poids;Prix;Supplement;Lot;Facture;Compte facturé;Libellé TVA;CB Initial;Reference 2;Reference 3
20/03/2020;H12;3,75225E+12;1;3752;FR                                 ;PHARMACIE PASTEUR PROVENCE         ;10000;TROYES                             ;FR                                 ;                    ;1;      0.600;       4.00;CSU                ;L000620 ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE SAINT MARTIN             ;2200;SOISSONS                           ;FR                                 ;                    ;1;      1.600;;                   ;L000621 ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE SAINT MARTIN             ;2200;SOISSONS                           ;FR                                 ;                    ;1;     13.700;       7.90;CSU                ;L000621 ;20/03/01044;3752;TVA 20.0%;;;
23/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE DU PONT LOUIS PHILIPPE   ;75004;PARIS                              ;FR                                 ;                    ;1;      0.520;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
23/03/2020;H12;3,75216E+12;1;3752;FR                                 ;GRANDE PHARMACIE DE FLEURY         ;91700;FLEURY MEROGIS                     ;FR                                 ;                    ;1;      4.080;       4.40;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
23/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE DU CENTRE                ;38290;LA VERPILLIERE                     ;FR                                 ;                    ;1;      9.020;       5.90;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
23/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE BRUNET                   ;91330;YERRES                             ;FR                                 ;                    ;1;      0.600;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
23/03/2020;H12;3,75216E+12;1;3752;FR                                 ;SELARL PHARMACIE WOLFMANN          ;75012;PARIS                              ;FR                                 ;                    ;1;      0.280;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
23/03/2020;H12;3,75216E+12;1;3752;FR                                 ;SELARL PHARMACIE BROCHOT RUELLE    ;2210;COINCY                             ;FR                                 ;                    ;1;      0.350;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
23/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE FAUQUET SAINT-ACHEUL     ;80090;AMIENS                             ;FR                                 ;                    ;1;      0.680;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
23/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE ROUGET DE LISLE          ;94600;CHOISY LE ROI                      ;FR                                 ;                    ;1;      0.800;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
23/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE POINT DU JOUR            ;61000;ALENCON                            ;FR                                 ;                    ;1;      0.860;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
23/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE DES THERMES              ;4000;DIGNES LES BAINS                   ;FR                                 ;                    ;1;      0.540;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
23/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE DES PLATANES             ;13014;MARSEILLE                          ;FR                                 ;                    ;1;      0.220;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
23/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE DU PETIT BOSQUET         ;13012;MARSEILLE                          ;FR                                 ;                    ;1;      0.220;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
23/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE DE HAUSBERGEN            ;67205;OBERHAUSBERGEN                     ;FR                                 ;                    ;1;      0.200;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
23/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE DE LA LICORNE            ;67000;STRASBOURG                         ;FR                                 ;                    ;1;      0.250;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
23/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE ECORCHON                 ;63800;COURNON D'AUVERGNE                 ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
23/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE DE LA FONTAINE           ;63350;MARINGUES                          ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
23/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE DES 4 ROUTES             ;63400;CHAMALIERES                        ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
23/03/2020;H12;3,75216E+12;1;3752;FR                                 ;LA GRANDE PHARMACIE                ;81100;CASTRES                            ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
23/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE GRAND VITROLLES          ;13127;VITROLLES                          ;FR                                 ;                    ;1;      0.280;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
23/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE CENTRALE                 ;23000;GUERET                             ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
23/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE SAINT GEOURS             ;40230;SAINT GEOURS DE MAREMME            ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
23/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE DU BARRY                 ;31150;GRATENTOUR                         ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
23/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE RICHELIEU                ;34300;CAP D'AGDE                         ;FR                                 ;                    ;1;      0.200;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
23/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE DES ALOUETTES            ;15000;AURILLAC                           ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
23/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE CENTRALE                 ;38420;DOMENE                             ;FR                                 ;                    ;1;      0.200;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
23/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE CONRAUX                  ;57700;HAYANGE-KONAKER                    ;FR                                 ;                    ;1;      0.350;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
23/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE DU ROETHIG               ;67200;STRASBOURG                         ;FR                                 ;                    ;1;      0.250;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
23/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE DE LA POSTE              ;91860;EPINAY SOUS SENART                 ;FR                                 ;                    ;1;      0.760;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
23/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE NOTRE DAME DU THIL       ;60000;BEAUVAIS                           ;FR                                 ;                    ;1;      0.400;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
23/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE SAINT GERVAIS            ;75019;PARIS                              ;FR                                 ;                    ;1;      0.420;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
23/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE DU CENTRE                ;78230;LE PECQ                            ;FR                                 ;                    ;1;      0.300;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
23/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE DE LA JOLIE ROSE         ;8170;HAYBES                             ;FR                                 ;                    ;1;      0.900;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
23/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE HOMEOPATHIQUE            ;80000;AMIENS                             ;FR                                 ;                    ;1;      0.320;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
23/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE ROLLAND GARROS           ;94190;VILLENEUVE ST GEORGE               ;FR                                 ;                    ;1;      0.640;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
23/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE DES 3 ROIS               ;56890;ST AVE                             ;FR                                 ;                    ;1;      0.260;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
23/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE LOVISI                   ;13960;SAUSSET-LES-PINS                   ;FR                                 ;                    ;1;      0.300;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
23/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE DE LA SIGNORE            ;13700;MARIGNANE                          ;FR                                 ;                    ;1;      0.280;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
23/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE DU VILLAGE               ;4800;GREOUX LES BAINS                   ;FR                                 ;                    ;1;      0.620;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
23/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE DU COQ                   ;63100;CLERMONT FERRAND                   ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
